000425	-30.3104422207	-75.7795509910	  1.1145501940
000426	-30.3430896779	-75.9731114917	  1.1137164650
000427	-30.3664077891	-76.1113600917	  1.1131209826
000428	-30.4013864570	-76.3187418925	  1.1122277207
000429	-30.4569237466	-76.5790422400	  1.1142862170
000430	-30.5013028327	-76.7692879960	  1.1168262513
000431	-30.5427259794	-76.9468621314	  1.1191971026
000432	-30.5871050655	-77.1371078864	  1.1217371369
000433	-30.6575238197	-77.3952653129	  1.1258942505
000434	-30.6950336331	-77.5252683330	  1.1281303752
000435	-30.7475449573	-77.7072641933	  1.1312608059
000436	-30.8225621695	-77.9672618667	  1.1357329113
000437	-30.8755451289	-78.1615165463	  1.1408655112
000438	-30.9264537730	-78.3552850392	  1.1471199279
000439	-30.9739693815	-78.5361389583	  1.1529574908
000440	-31.0248802104	-78.7299157670	  1.1592121758
000441	-31.0768393628	-78.9226487968	  1.1648114705
000442	-31.1315009956	-79.1127083413	  1.1687239211
000443	-31.1825172684	-79.2900928995	  1.1723754522
000444	-31.2371765554	-79.4801442875	  1.1762877350
000445	-31.2918381882	-79.6702038310	  1.1802001857
000446	-31.3478556473	-79.9386711372	  1.1873784579
000447	-31.3755126600	-80.0732264128	  1.1910088342
000448	-31.4142306976	-80.2615951383	  1.1960911275
000449	-31.4557135463	-80.4634150602	  1.2015363415
000450	-31.4985928612	-80.6592943957	  1.2080704444
000451	-31.5423508067	-80.8514114991	  1.2152914002
000452	-31.5977759102	-81.0947526842	  1.2244376757
000453	-31.6269484998	-81.2228335021	  1.2292517495
000454	-31.6922829687	-81.4843152445	  1.2373989504
000455	-31.7474433029	-81.6851210417	  1.2422048552
000456	-31.7989295957	-81.8725518510	  1.2466906551
000457	-31.8357031518	-82.0064223828	  1.2498945916
000458	-31.8908658533	-82.2072367985	  1.2547007027
000459	-31.9596193769	-82.4094927637	  1.2514182891
000460	-32.0291437866	-82.6118345689	  1.2476778720
000461	-32.0940316445	-82.8006822895	  1.2441869016
000462	-32.1867298629	-83.0704684686	  1.2391997323
000463	-32.2507765619	-83.2655556556	  1.2380001728
000464	-32.2932666813	-83.3953371122	  1.2372963811
000465	-32.3740017376	-83.6419335753	  1.2359591135
000466	-32.4164918570	-83.7717150319	  1.2352553218
000467	-32.4868827707	-83.9644406661	  1.2346035410
000468	-32.6035663444	-84.2146735508	  1.2351212299
000469	-32.6560737648	-84.3272779463	  1.2353541890
000470	-32.7435873839	-84.5149546228	  1.2357424598
000471	-32.8310972475	-84.7026232453	  1.2361307140
000472	-32.9096005837	-84.8531498313	  1.2371344481
000473	-33.0083945136	-85.0411575353	  1.2384500138
000474	-33.1123831915	-85.2390509946	  1.2398347541
000475	-33.2089225046	-85.4176783515	  1.2393735149
000476	-33.3142591204	-85.6048539700	  1.2362175272
000477	-33.4239834668	-85.7998262718	  1.2329300788
000478	-33.5514078723	-85.9909031801	  1.2244951124
000479	-33.6352155610	-86.1107671689	  1.2181886870
000480	-33.7310909539	-86.2692014733	  1.2168834633
000481	-33.8293932255	-86.4458215684	  1.2194759020
000482	-33.9317956000	-86.6298083356	  1.2221764690
000483	-34.0389581496	-86.8198802080	  1.2232409258
000484	-34.1147172650	-86.9541972531	  1.2239540100
000485	-34.1958825208	-87.0980991097	  1.2247179796
000486	-34.3040207789	-87.2823025594	  1.2265471270
000487	-34.4118278495	-87.4375985330	  1.2314284211
000488	-34.5411970281	-87.6239547022	  1.2372860054
000489	-34.6502946484	-87.7868039440	  1.2431618248
000490	-34.7642599885	-87.9781091223	  1.2527832876
000491	-34.8440346262	-88.1120209005	  1.2595182186
000492	-34.9579999663	-88.3033260787	  1.2691396813
000493	-35.0462605954	-88.4830746837	  1.2751266015
000494	-35.1045767730	-88.6143470099	  1.2785025372
000495	-35.1978796538	-88.8243759722	  1.2839038605
000496	-35.2543338608	-88.9999877783	  1.2877306159
000497	-35.2920482408	-89.2115383232	  1.2913717450
000498	-35.3313335897	-89.4319008738	  1.2951645430
000499	-35.3777639767	-89.6142747281	  1.2988647121
000500	-35.4276991518	-89.7898925785	  1.3026384970
000501	-35.4802634735	-89.9747569179	  1.3066109762
000502	-35.5706320287	-90.2000554260	  1.3163987222
000503	-35.6535777009	-90.3679383360	  1.3266266050
000504	-35.7408876037	-90.5446544951	  1.3373926332
